Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,214.923340,214.932678,214.647156,214.784714,214.784714,15279651
2015-10-10,214.616547,216.006866,214.030121,215.674026,215.674026,14011358
2015-10-11,215.498810,217.624329,214.979309,217.358795,217.358795,14804944
2015-10-12,217.204819,217.599365,215.560928,216.111359,216.111359,15318738
2015-10-13,216.016205,219.852386,214.688217,219.193527,219.193527,24772467
2015-10-14,219.180359,221.744995,218.585236,219.655685,219.655685,23938807
2015-10-15,219.758545,224.350952,219.782013,223.774750,223.774750,22194016
2015-10-16,223.753632,233.738815,223.408401,231.704712,231.704712,31645218
2015-10-17,231.597183,241.144119,231.262238,238.554443,238.554443,38078096
2015-10-18,238.789780,239.460556,229.860733,230.380386,230.380386,19753720
2015-10-19,230.572327,233.157257,229.508347,232.594925,232.594925,22301606
2015-10-20,232.714096,238.810501,232.245453,237.370514,237.370514,27210887
2015-10-21,237.232208,238.521835,232.416306,234.724960,234.724960,22599876
2015-10-22,234.922424,244.331543,234.562851,247.313187,247.313187,34123285
2015-10-23,246.975616,250.389923,246.924530,250.972137,250.972137,26724607
2015-10-24,250.979401,255.701187,250.979401,255.653976,255.653976,23547608
2015-10-25,255.464294,266.913849,255.464294,257.492950,257.492950,41496868
2015-10-26,257.445770,258.026581,254.223312,258.026581,258.026581,29039341
2015-10-27,257.918976,268.137970,257.785828,266.329437,266.329437,42001450
2015-10-28,266.252380,276.372253,266.228241,278.903137,278.903137,46519044
2015-10-29,278.633942,290.062927,276.445313,285.660339,285.660339,58702011
2015-10-30,285.740417,303.983459,285.841766,298.032898,298.032898,71147555
2015-10-31,298.484467,302.359619,280.984009,285.449738,285.449738,44156005
2015-11-01,286.212067,297.188477,283.373627,295.255859,295.255859,33570223
2015-11-02,295.719452,331.723236,293.213287,327.966034,327.966034,92543357
2015-11-03,328.587097,381.678680,324.897339,368.081207,368.081207,188104014
2015-11-04,368.306580,454.352264,350.251282,378.936554,378.936554,242979467
2015-11-05,375.726898,411.853333,344.189087,355.072144,355.072144,139532204
2015-11-06,356.628052,368.802765,325.390625,348.603607,348.603607,114212437
2015-11-07,348.416504,363.606415,346.707336,359.785889,359.785889,52713740
2015-11-08,357.734131,362.963135,343.648071,348.031342,348.031342,48301267
2015-11-09,348.922455,357.367615,337.733826,353.431549,353.431549,63411469
2015-11-10,353.177826,354.712616,306.860596,313.787018,313.787018,89247162
2015-11-11,316.582825,317.325073,279.893066,289.084686,289.084686,99498187
2015-11-12,291.867859,321.903900,291.331329,312.958832,312.958832,72631004
2015-11-13,313.279022,316.129456,302.509521,312.676880,312.676880,48285051
2015-11-14,312.557098,314.002777,306.378845,309.104919,309.104919,35851439
2015-11-15,309.239563,310.735352,294.791077,299.276489,299.276489,41328379
2015-11-16,298.873596,310.394989,294.687500,309.547028,309.547028,44904164
2015-11-17,309.182953,317.312195,308.540680,314.937958,314.937958,47933834
2015-11-18,314.467102,315.843262,310.518433,313.550751,313.550751,41030643
2015-11-19,313.634125,314.100800,303.115295,304.129974,304.129974,41972305
2015-11-20,304.374298,304.602539,291.383118,302.538513,302.538513,49936959
2015-11-21,302.604309,308.304199,300.258362,307.146759,307.146759,26494269
2015-11-22,307.191864,307.224731,301.821686,305.158447,305.158447,22039868
2015-11-23,304.983551,305.389832,302.504486,303.757385,303.757385,25838175
2015-11-24,303.727325,303.882996,298.954987,300.738586,300.738586,27591242
2015-11-25,300.737671,310.065002,296.962585,308.987000,308.987000,39226981
2015-11-26,309.078339,345.638489,309.037750,332.595245,332.595245,100061297
2015-11-27,331.819122,343.299957,327.900848,338.126343,338.126343,52109830
2015-11-28,337.275452,339.537262,332.582855,337.502136,337.502136,34768722
2015-11-29,337.588043,351.217194,335.882507,350.906342,350.906342,38190435
2015-11-30,351.041504,361.983337,350.144623,357.041077,357.041077,67847842
2015-12-01,357.129059,358.259430,335.904846,341.197296,341.197296,56901543
2015-12-02,340.592072,342.277222,329.001129,338.600128,338.600128,51056278
2015-12-03,338.735840,349.612885,329.655029,330.749359,330.749359,46459234
2015-12-04,330.947235,332.099396,325.874329,333.654572,333.654572,32874689
2015-12-05,334.148834,358.093719,333.696838,357.325684,357.325684,60893155
2015-12-06,357.882385,370.058777,355.616882,357.370148,357.370148,71478996
2015-12-07,358.468597,370.101776,354.270630,365.188812,365.188812,58587203
2015-12-08,365.390076,381.530457,359.169220,381.530457,381.530457,53067756
2015-12-09,380.500366,387.543488,370.163055,379.154633,379.154633,82554435
2015-12-10,379.540558,380.852478,374.270660,379.606232,379.606232,47637185
2015-12-11,379.425323,411.526123,379.598724,411.526123,411.526123,101023492
2015-12-12,411.887634,427.156250,374.012939,396.099976,396.099976,120168457
2015-12-13,393.061371,402.258636,388.151520,395.076965,395.076965,50141725
2015-12-14,394.637024,405.644562,392.000732,404.206024,404.206024,118751478
2015-12-15,403.929382,425.611450,403.745667,425.611450,425.611450,76027717
2015-12-16,425.508087,425.585968,405.862305,418.407043,418.407043,99277108
2015-12-17,418.262665,421.912994,414.343201,420.736176,420.736176,44260516
2015-12-18,420.523041,428.576569,419.763794,426.784485,426.784485,55435975
2015-12-19,426.725586,428.593384,420.477783,425.593292,425.593292,44087913
2015-12-20,425.512299,425.890625,399.758881,407.366333,407.366333,69393024
2015-12-21,407.507141,409.360291,393.219849,402.015411,402.015411,71157268
2015-12-22,400.912842,405.861694,397.622559,398.841583,398.841583,46446555
2015-12-23,398.976807,407.637787,398.738800,405.649170,405.649170,43243535
2015-12-24,406.281860,418.146667,406.082855,414.905151,414.905151,52122195
2015-12-25,414.786621,417.818390,412.853882,415.249268,415.249268,35613323
2015-12-26,415.343140,416.922455,369.780365,380.273376,380.273376,105865305
2015-12-27,379.580811,386.691284,372.626434,385.717010,385.717010,48888159
2015-12-28,386.191376,391.731842,381.442871,384.834595,384.834595,45237036
2015-12-29,384.669647,396.395691,382.945221,396.395691,396.395691,47236565
2015-12-30,396.685883,397.826721,386.276215,390.213104,390.213104,42887953
2015-12-31,389.531708,398.785004,385.717560,396.616608,396.616608,42369749
2016-01-01,396.758484,401.773804,393.732758,400.012909,400.012909,33412138
2016-01-02,400.278137,401.604370,397.743591,399.187683,399.187683,27718364
2016-01-03,399.316650,399.468597,391.145691,396.360016,396.360016,36532214
2016-01-04,396.406128,401.623993,395.797455,400.194977,400.194977,35554888
2016-01-05,400.174652,401.314362,399.884583,401.898010,401.898010,32120022
2016-01-06,401.801239,401.801239,396.743896,398.278259,398.278259,31596899
2016-01-07,399.119171,420.230835,397.183197,419.381073,419.381073,80170481
2016-01-08,418.914124,425.647278,411.027710,414.704010,414.704010,52148412
2016-01-09,414.843994,415.994171,408.902008,409.562622,409.562622,29534266
2016-01-10,410.136353,410.201294,402.919769,409.685425,409.685425,32918061
2016-01-11,410.331970,412.694122,406.497864,413.107330,413.107330,37263933
2016-01-12,412.880707,412.804657,401.890961,401.890961,401.890961,106638686
2016-01-13,400.945496,401.722504,391.660980,397.217285,397.217285,159750114
2016-01-14,397.141022,398.129364,391.835327,396.412720,396.412720,40484108
2016-01-15,396.365723,396.256226,333.942261,333.942261,333.942261,140560043
2016-01-16,334.622375,357.980743,325.310730,355.211731,355.211731,110313473
2016-01-17,354.859772,358.354706,348.388641,350.283142,350.283142,41524280
2016-01-18,349.764526,356.287537,345.849792,355.526184,355.526184,49957667
2016-01-19,355.395782,356.828644,347.043945,348.504761,348.504761,42922442
2016-01-20,348.129791,390.475616,344.965637,386.489471,386.489471,111947024
2016-01-21,385.939484,388.852417,375.057678,377.947479,377.947479,62955320
2016-01-22,377.476746,378.083832,347.676514,354.454651,354.454651,84836067
2016-01-23,354.400879,365.622284,353.981079,359.087189,359.087189,52124362
2016-01-24,359.653412,375.483826,359.104828,373.294128,373.294128,50787216
2016-01-25,372.688263,372.584717,358.908173,361.037811,361.037811,54435391
2016-01-26,361.292175,367.078247,360.010162,361.098541,361.098541,53542357
2016-01-27,361.366486,365.282562,360.723694,362.326385,362.326385,43504632
2016-01-28,362.485992,363.045715,347.233887,347.804108,347.804108,54186848
2016-01-29,347.638550,352.124390,334.387421,350.359161,350.359161,79517400
2016-01-30,349.796875,351.691437,347.605011,349.233673,349.233673,27960853
2016-01-31,349.268768,351.165161,339.926971,340.725311,340.725311,35012750
2016-02-01,341.263977,348.164642,339.631714,342.410278,342.410278,47413217
2016-02-02,342.285461,345.036713,342.254059,343.026733,343.026733,36990381
2016-02-03,343.208130,343.518097,332.140625,333.557831,333.557831,41415021
2016-02-04,333.760712,349.400421,333.537384,347.944977,347.944977,61878631
2016-02-05,347.323395,349.315826,345.525574,346.401123,346.401123,39273232
2016-02-06,346.436951,346.474609,333.709991,337.415527,337.415527,44134151
2016-02-07,337.408386,341.312836,336.477295,338.048645,338.048645,33279149
2016-02-08,338.171600,341.096344,333.751129,333.822296,333.822296,42612943
2016-02-09,333.800842,335.807373,332.796082,333.181824,333.181824,49015151
2016-02-10,333.285492,344.027679,332.580750,338.281311,338.281311,75457273
2016-02-11,338.693512,339.323364,332.067932,335.620575,335.620575,65749292
2016-02-12,335.648865,341.695374,335.661865,341.536743,341.536743,59588303
2016-02-13,341.872711,348.289032,341.872711,348.289032,348.289032,55027730
2016-02-14,349.241852,362.885406,349.241852,362.885406,362.885406,66360541
2016-02-15,363.186584,365.432770,356.533691,358.107391,358.107391,66282323
2016-02-16,359.223267,367.063110,359.255432,365.755310,365.755310,65607309
2016-02-17,365.906128,378.203125,365.320160,374.457642,374.457642,74827846
2016-02-18,374.682495,384.334167,373.540039,380.413391,380.413391,69127803
2016-02-19,380.734955,380.968842,375.644501,378.131744,378.131744,50064072
2016-02-20,378.865051,397.181885,378.865051,392.850464,392.850464,84464500
2016-02-21,393.397736,402.629395,385.583221,394.602509,394.602509,80774014
2016-02-22,394.774292,394.860168,389.559082,397.086334,397.086334,77453918
2016-02-23,397.546265,398.241730,379.423370,381.758453,381.758453,77347696
2016-02-24,381.958069,386.371887,375.903198,385.901733,385.901733,61518067
2016-02-25,385.976196,388.376465,381.259644,385.213684,385.213684,64239179
2016-02-26,385.290802,395.273041,381.694733,395.273041,395.273041,56238909
2016-02-27,395.901398,397.174591,391.569550,395.608734,395.608734,38318485
2016-02-28,395.656281,398.502716,387.652069,396.908997,396.908997,48556491
2016-02-29,396.848541,405.647736,395.287048,402.184143,402.184143,55770192
2016-03-01,402.386292,404.278625,397.388550,400.076294,400.076294,68863368
2016-03-02,400.083679,401.101379,390.161957,390.161957,390.161957,68975150
2016-03-03,390.091095,390.214661,386.304688,385.245331,385.245331,91808131
2016-03-04,385.414337,388.467804,373.445099,373.445099,373.445099,82566426
2016-03-05,373.301544,373.734100,358.083435,364.022186,364.022186,123032526
2016-03-06,363.981262,374.324799,359.667419,370.979980,370.979980,82995901
2016-03-07,371.025482,377.694336,369.775208,376.313354,376.313354,77895004
2016-03-08,376.444153,377.818848,372.975861,376.406616,376.406616,63931347
2016-03-09,376.335724,377.558777,375.210571,377.763611,377.763611,63751870
2016-03-10,377.657990,373.579102,376.229980,373.271606,373.271606,72503710
2016-03-11,373.367340,381.846497,372.366272,378.163391,378.163391,66334585
2016-03-12,378.087189,378.257568,367.764313,369.136383,369.136383,83143122
2016-03-13,369.157928,373.602356,369.152527,370.926270,370.926270,66579593
2016-03-14,371.048096,373.339294,371.181091,375.236969,375.236969,85834744
2016-03-15,375.191925,376.457214,374.298706,375.353424,375.353424,60136605
2016-03-16,375.405670,376.802887,375.405701,371.833252,371.833252,58123762
2016-03-17,372.616150,372.102722,372.616150,371.836090,371.836090,73840700
2016-03-18,371.770691,371.704956,360.465942,363.525665,363.525665,93147523
2016-03-19,363.274475,364.800293,361.468140,364.320953,364.320953,51857802
2016-03-20,364.282806,368.293671,364.282806,367.064423,367.064423,40762863
2016-03-21,366.765442,366.667847,364.103455,367.907257,367.907257,54882855
2016-03-22,367.751465,373.349091,367.118439,372.661560,372.661560,59553703
2016-03-23,372.725739,374.949036,373.313080,374.052429,374.052429,54978704
2016-03-24,374.395142,374.490143,372.199219,373.079498,373.079498,61237079
2016-03-25,373.181610,374.590088,372.197052,373.814514,373.814514,47096774
2016-03-26,373.982971,375.436371,372.991943,374.502686,374.502686,40009318
2016-03-27,374.677429,384.226715,374.292999,382.577332,382.577332,63854235
2016-03-28,382.382782,382.385559,378.210327,378.912994,378.912994,61202929
2016-03-29,378.978180,380.776367,368.728546,368.957397,368.957397,66800871
2016-03-30,369.239105,369.173706,364.170563,366.154114,366.154114,58287668
2016-03-31,366.543365,367.699951,366.284729,366.290771,366.290771,52927133
2016-04-01,366.318024,368.045227,364.732025,367.050140,367.050140,44994906
2016-04-02,367.455872,370.669189,367.455872,369.608307,369.608307,40116975
2016-04-03,369.871796,370.229187,368.219849,369.440887,369.440887,33400947
2016-04-04,369.787598,371.192627,368.685547,370.207306,370.207306,44478478
2016-04-05,369.832214,372.776550,369.056793,372.675323,372.675323,53364387
2016-04-06,372.898560,373.374664,370.392548,371.512665,371.512665,51847854
2016-04-07,371.694305,372.347534,368.940155,371.970947,371.970947,50909458
2016-04-08,372.113525,373.976593,368.197784,368.791901,368.791901,55671784
2016-04-09,369.197235,369.267395,365.428162,367.968964,367.968964,43685471
2016-04-10,368.127747,370.362091,367.833832,369.695679,369.695679,64437954
2016-04-11,369.965820,370.498688,369.601868,370.404175,370.404175,44491934
2016-04-12,370.719788,374.541565,370.622314,373.563538,373.563538,62140924
2016-04-13,373.951843,375.281891,373.798828,375.850647,375.850647,61256342
2016-04-14,376.028900,377.436554,376.044983,376.704254,376.704254,40203320
2016-04-15,376.833008,380.905487,376.866455,380.951263,380.951263,48582890
2016-04-16,380.828918,383.532806,380.304962,381.712769,381.712769,34922695
2016-04-17,381.769501,382.421112,377.729614,378.363129,378.363129,46145449
2016-04-18,378.550812,380.494568,377.184479,379.049255,379.049255,49235783
2016-04-19,379.148315,384.023254,378.116943,383.438110,383.438110,46496302
2016-04-20,383.275238,392.326202,382.298706,390.609741,390.609741,64504509
2016-04-21,390.633606,399.245026,390.188477,398.179321,398.179321,60427663
2016-04-22,398.412323,398.202911,393.122681,397.093109,397.093109,52386993
2016-04-23,397.203552,401.142090,395.840515,401.142090,401.142090,44975857
2016-04-24,401.389740,410.075745,399.935852,408.330353,408.330353,60728762
2016-04-25,408.834381,414.257813,403.121246,409.646667,409.646667,77318714
2016-04-26,409.843750,414.789032,409.637939,412.687256,412.687256,69923768
2016-04-27,412.840454,413.344269,392.102051,392.624939,392.624939,82610715
2016-04-28,392.934845,396.080170,385.835449,395.465027,395.465027,65232256
2016-04-29,395.814667,397.819519,391.861725,397.291138,397.291138,43001745
2016-04-30,397.361847,397.718903,390.831085,391.373199,391.373199,60517328
2016-05-01,391.518127,395.005676,391.031860,394.271881,394.271881,35476921
2016-05-02,394.322510,394.631500,383.852631,385.963898,385.963898,79964412
2016-05-03,386.014221,392.224152,383.783051,391.602722,391.602722,51627445
2016-05-04,391.497528,391.564941,387.470673,388.825806,388.825806,43874401
2016-05-05,388.816254,393.391815,389.826019,393.030365,393.030365,44254079
2016-05-06,393.000519,404.643921,391.958618,403.054443,403.054443,63840042
2016-05-07,403.086029,403.994537,401.055878,402.118744,402.118744,33644216
2016-05-08,402.024902,402.891327,399.879852,402.800415,402.800415,35413738
2016-05-09,402.500000,405.827484,400.290222,404.606812,404.606812,48759423
2016-05-10,404.637573,405.877319,394.442108,396.495758,396.495758,51843211
2016-05-11,396.468536,399.311310,396.433685,396.364899,396.364899,44305025
2016-05-12,396.118896,399.955170,393.457703,399.899750,399.899750,52628649
2016-05-13,399.973633,404.437653,399.835114,402.855652,402.855652,53792768
2016-05-14,402.990906,403.886475,402.074097,402.856506,402.856506,32896295
2016-05-15,402.934326,405.670807,402.669098,404.390625,404.390625,25200176
2016-05-16,404.406525,405.199860,400.234161,401.416809,401.416809,52299363
2016-05-17,401.280731,401.581360,400.888214,401.116394,401.116394,56660744
2016-05-18,401.035095,406.669037,400.794891,405.330780,405.330780,77434108
2016-05-19,405.246063,405.126526,391.674835,391.674835,391.674835,85731095
2016-05-20,390.851715,395.770050,390.421326,394.401276,394.401276,73046956
2016-05-21,394.659668,395.383118,393.537048,394.857452,394.857452,38098984
2016-05-22,394.884155,395.070374,391.645844,391.623291,391.623291,35351756
2016-05-23,391.645569,396.347351,390.759583,396.177856,396.177856,45118633
2016-05-24,396.299164,401.454620,396.047821,400.521759,400.521759,59077772
2016-05-25,400.594543,404.544067,400.630524,403.191650,403.191650,58497892
2016-05-26,403.257111,405.473724,400.765930,405.132690,405.132690,58264498
2016-05-27,405.255127,427.720703,405.074127,426.045166,426.045166,148277685
2016-05-28,425.653717,480.044098,425.356781,476.954895,476.954895,163051388
2016-05-29,474.648590,498.479279,460.882751,473.827637,473.827637,133924898
2016-05-30,475.842804,488.731384,471.095398,479.016602,479.016602,78922121
2016-05-31,479.309998,490.108459,468.010773,477.349976,477.349976,124371182
2016-06-01,477.099335,486.325806,472.694244,480.078674,480.078674,76950822
2016-06-02,479.716583,484.664093,476.005005,482.486084,482.486084,54150852
2016-06-03,482.226013,505.442871,481.283600,500.610352,500.610352,107317502
2016-06-04,501.059814,519.025513,496.251526,503.717682,503.717682,83487507
2016-06-05,504.228668,512.583984,500.860596,506.632294,506.632294,60687369
2016-06-06,506.301880,516.258789,506.212646,515.437500,515.437500,63502549
2016-06-07,515.356506,519.731445,500.100433,507.880737,507.880737,94926451
2016-06-08,508.382813,511.351990,504.249512,510.170166,510.170166,70402420
2016-06-09,510.659607,510.570038,504.953552,508.207306,508.207306,63059166
2016-06-10,509.274750,514.779541,507.636810,513.397888,513.397888,59558943
2016-06-11,514.468384,539.754639,514.468384,539.408752,539.408752,73219238
2016-06-12,542.037720,609.129211,539.686157,598.775391,598.775391,246604656
2016-06-13,597.769653,633.687988,590.707642,624.170105,624.170105,215591500
2016-06-14,624.283569,624.283569,591.208679,611.614807,611.614807,166557230
2016-06-15,611.727173,618.276489,599.216858,616.757568,616.757568,88120603
2016-06-16,618.581726,689.039063,618.416931,680.316040,680.316040,241152329
2016-06-17,682.250549,688.348755,638.357239,663.985291,663.985291,322121634
2016-06-18,663.849609,689.768616,650.703979,670.473450,670.473450,224060643
2016-06-19,670.882141,677.705933,661.076355,673.231384,673.231384,120039657
2016-06-20,673.360046,673.795410,647.571350,651.317261,651.317261,154175287
2016-06-21,650.130737,649.958496,567.961243,592.737610,592.737610,275579265
2016-06-22,592.082336,602.405457,518.702942,526.418274,526.418274,235246372
2016-06-23,527.590088,554.473145,492.446594,550.729919,550.729919,223708737
2016-06-24,552.140320,622.297546,552.409180,599.638611,599.638611,202178451
2016-06-25,599.622375,623.461914,582.748108,599.479919,599.479919,114155926
2016-06-26,600.208252,600.252319,556.046875,570.182129,570.182129,98953614
2016-06-27,570.165771,595.055420,562.986755,595.055420,595.055420,110909916
2016-06-28,597.622559,598.282959,576.596130,584.305054,584.305054,124975157
2016-06-29,581.705078,582.579102,568.377075,575.440674,575.440674,128107913
2016-06-30,576.071045,610.727051,573.210876,606.555237,606.555237,125195928
2016-07-01,605.814819,618.602600,602.640625,607.197021,607.197021,120695823
2016-07-02,607.590210,631.802856,607.289429,631.802856,631.802856,100874483
2016-07-03,632.939514,632.939514,582.697937,592.004333,592.004333,116404817
2016-07-04,592.130188,613.534973,584.516113,613.534973,613.534973,82570582
2016-07-05,613.128418,613.656860,599.104553,606.243896,606.243896,117949737
2016-07-06,606.054993,616.767395,606.000183,610.373047,610.373047,121619349
2016-07-07,611.057068,616.080200,553.145264,579.117615,579.117615,233334244
2016-07-08,579.231506,603.300110,574.480530,603.133667,603.133667,128468011
2016-07-09,603.007874,603.007874,573.159912,589.050781,589.050781,163366211
2016-07-10,588.724121,590.257874,580.276855,588.081848,588.081848,92856366
2016-07-11,587.288513,597.003357,583.797974,585.851624,585.851624,97611940
2016-07-12,586.416138,610.541565,583.682861,600.968567,600.968567,124952967
2016-07-13,601.190979,605.048889,589.982910,589.982910,589.982910,118497250
2016-07-14,588.590088,596.349365,588.590088,592.649475,592.649475,88717038
2016-07-15,593.633850,604.729431,592.129333,601.264648,601.264648,74039619
2016-07-16,601.741455,604.170105,597.710083,599.009155,599.009155,45626144
2016-07-17,600.120544,616.910767,600.120544,614.728088,614.728088,67319192
2016-07-18,615.044800,616.178467,603.888184,608.264954,608.264954,62773359
2016-07-19,607.932373,608.144653,606.331848,611.027954,611.027954,55578732
2016-07-20,610.975342,610.809692,602.178650,604.289185,604.289185,85908133
2016-07-21,603.874390,605.323425,598.473022,602.966736,602.966736,54847946
2016-07-22,602.885132,604.610413,589.429443,592.927185,592.927185,122271940
2016-07-23,593.024719,598.164612,591.017944,597.426453,597.426453,63366627
2016-07-24,597.293335,604.310547,594.908447,602.977112,602.977112,107763289
2016-07-25,602.957031,603.582336,595.185852,595.337219,595.337219,71153632
2016-07-26,595.454651,597.382751,586.522888,593.340027,593.340027,204947663
2016-07-27,593.197083,598.394470,589.765381,591.370972,591.370972,133267954
2016-07-28,591.497498,593.336609,591.283752,591.186829,591.186829,78003971
2016-07-29,591.255432,588.315918,590.535706,587.596802,587.596802,54291655
2016-07-30,587.614746,588.697815,585.107788,585.857239,585.857239,34394150
2016-07-31,585.904663,586.070068,559.216309,559.499329,559.499329,99254814
2016-08-01,559.428589,560.787292,543.004089,543.011169,543.011169,109168831
2016-08-02,543.123108,548.999390,473.686340,488.110748,488.110748,295054379
2016-08-03,489.172607,512.981995,482.920441,508.078400,508.078400,186581142
2016-08-04,508.055054,521.082581,508.426483,519.483459,519.483459,112551203
2016-08-05,519.476318,519.522949,511.745361,518.710999,518.710999,59649918
2016-08-06,518.699280,530.755920,513.683044,530.198486,530.198486,72882280
2016-08-07,530.192139,538.979797,529.330688,534.677490,534.677490,74333243
2016-08-08,534.718994,535.193176,530.536804,533.249756,533.249756,55209400
2016-08-09,533.235291,533.234985,527.648682,528.788269,528.788269,82968780
2016-08-10,528.650574,537.234985,526.554382,529.467102,529.467102,92019136
2016-08-11,529.485840,535.719910,529.023010,529.023010,529.023010,66913074
2016-08-12,528.733826,529.019775,524.161377,526.203674,526.203674,61989969
2016-08-13,526.022766,528.187317,523.893066,524.438477,524.438477,39013970
2016-08-14,524.439331,524.508362,505.849548,511.084961,511.084961,54516305
2016-08-15,511.103760,513.500488,503.027588,507.370300,507.370300,51218515
2016-08-16,507.372955,515.725159,505.409790,512.186462,512.186462,51805215
2016-08-17,512.472046,515.662659,507.441620,507.405518,507.405518,48192440
2016-08-18,507.840118,509.741516,507.684814,506.274689,506.274689,52800246
2016-08-19,506.293182,510.720703,506.377991,508.237701,508.237701,44703867
2016-08-20,508.638519,514.584106,508.084900,513.594421,513.594421,39997704
2016-08-21,513.808105,515.767273,512.831909,514.614014,514.614014,33905276
2016-08-22,514.616638,519.922241,514.346191,518.562073,518.562073,64378258
2016-08-23,518.578003,519.680847,514.310730,516.250732,516.250732,75523581
2016-08-24,516.248108,516.497070,514.831726,515.305115,515.305115,50029487
2016-08-25,515.303284,515.406677,509.267731,512.017883,512.017883,120639844
2016-08-26,512.010803,517.397095,511.127045,517.730469,517.730469,43637727
2016-08-27,517.552734,517.903687,507.886749,509.063080,509.063080,53321096
2016-08-28,508.958557,512.717041,508.878174,512.650269,512.650269,77089414
2016-08-29,512.792297,514.763733,512.754883,513.145325,513.145325,98675366
2016-08-30,513.151611,517.962585,513.197449,518.032837,518.032837,63098672
2016-08-31,518.111755,518.586548,515.309021,515.933289,515.933289,67994348
2016-09-01,515.999634,516.546570,510.821899,511.213013,511.213013,68712282
2016-09-02,511.308594,515.439636,509.516174,516.037842,516.037842,71649601
2016-09-03,516.053955,537.523560,514.709961,536.368652,536.368652,142575091
2016-09-04,536.707642,548.585083,535.145691,545.566467,545.566467,87793918
2016-09-05,545.885620,545.846008,539.740112,544.124512,544.124512,73956584
2016-09-06,544.049133,547.436829,542.536560,542.851013,542.851013,69834685
2016-09-07,542.972900,546.894165,540.612122,546.893311,546.893311,66772626
2016-09-08,546.974304,556.679993,545.736145,555.835999,555.835999,76955094
2016-09-09,555.867920,556.292175,550.219971,554.837891,554.837891,57500623
2016-09-10,554.896667,556.827881,554.422791,555.415100,555.415100,40100481
2016-09-11,555.339417,560.144287,534.828979,539.881653,539.881653,65501690
2016-09-12,540.136169,541.044800,539.485840,541.189575,541.189575,64785393
2016-09-13,540.995667,545.221252,540.449707,543.140808,543.140808,77490059
2016-09-14,542.784180,544.054077,542.206543,543.264832,543.264832,42592029
2016-09-15,543.179443,543.670837,539.933350,539.933350,539.933350,52880924
2016-09-16,540.014221,542.384949,544.205750,544.126404,544.126404,58237023
2016-09-17,544.346069,544.921570,542.529846,543.239807,543.239807,33294755
2016-09-18,543.507874,546.883606,543.125061,546.629028,546.629028,43631262
2016-09-19,546.626282,547.381042,544.313232,545.120789,545.120789,49030422
2016-09-20,545.144958,545.387451,544.796143,545.620239,545.620239,65217415
2016-09-21,541.383118,541.286011,532.894836,533.788330,533.788330,73993206
2016-09-22,533.904541,534.793152,531.953064,532.076355,532.076355,59860176
2016-09-23,531.988037,537.663818,531.666992,537.292297,537.292297,45514260
2016-09-24,537.398376,538.841370,536.581970,537.098938,537.098938,31514705
2016-09-25,537.209473,537.772705,534.406494,534.685425,534.685425,30237429
2016-09-26,534.668518,540.667664,534.641541,540.578796,540.578796,52590504
2016-09-27,540.560059,541.145874,538.758545,540.495789,540.495789,44068123
2016-09-28,540.564392,541.259949,539.586792,538.829224,538.829224,43413169
2016-09-29,539.088440,540.985962,538.888123,539.977722,539.977722,49619862
2016-09-30,539.997375,542.324097,540.570862,542.324097,542.324097,49917637
2016-10-01,542.496704,547.217834,542.496704,546.102417,546.102417,50126300
2016-10-02,546.071350,546.122009,542.276978,543.933777,543.933777,34947733
2016-10-03,544.001465,546.447815,543.738342,546.205933,546.205933,41758097
2016-10-04,546.133667,546.232971,543.983398,544.387512,544.387512,44430011
2016-10-05,544.400024,547.608215,543.524414,546.738342,546.738342,60767208
2016-10-06,546.701721,550.856140,546.247070,550.288147,550.288147,50998294
2016-10-07,549.917358,552.694092,549.902039,550.951660,550.951660,57201499
2016-10-08,551.148132,553.387207,551.148132,552.725647,552.725647,37805463
2016-10-09,552.782776,552.805969,551.033936,551.163574,551.163574,35070062
2016-10-10,551.226135,555.144714,550.667603,555.649902,555.649902,60575497
2016-10-11,555.868896,580.595032,555.655396,579.893311,579.893311,93704206
2016-10-12,579.711426,580.658203,577.624939,577.831055,577.831055,83896639
2016-10-13,577.683960,579.598083,574.375000,576.485596,576.485596,55785533
2016-10-14,576.686584,583.729248,576.686584,583.913574,583.913574,53017780
2016-10-15,583.852417,585.485535,581.189026,582.334290,582.334290,35593507
2016-10-16,582.732727,586.211365,582.566772,585.216125,585.216125,36754925
2016-10-17,585.386719,585.745056,580.655518,580.609497,580.609497,52741938
2016-10-18,580.807556,583.282654,579.495178,581.496704,581.496704,59745419
2016-10-19,581.655273,581.005859,572.638855,574.662781,574.662781,63235231
2016-10-20,574.793152,576.093506,572.496826,577.337769,577.337769,52125285
2016-10-21,577.308533,583.235840,577.664368,581.536499,581.536499,51416099
2016-10-22,581.819519,604.849304,581.556702,604.019470,604.019470,72189391
2016-10-23,604.319946,607.543701,600.887695,603.925537,603.925537,50068566
2016-10-24,604.008301,604.036377,599.480957,601.380737,601.380737,57233189
2016-10-25,601.602417,610.123047,601.544128,604.067627,604.067627,83022965
2016-10-26,604.150269,623.317749,604.150269,621.897888,621.897888,81486296
2016-10-27,621.815308,631.795593,621.598816,631.653625,631.653625,88194269
2016-10-28,631.366455,629.048828,627.153687,628.040222,628.040222,73896279
2016-10-29,628.621277,656.044067,628.405457,650.650208,650.650208,122721967
2016-10-30,650.321472,650.321472,634.254578,639.162231,639.162231,91671978
